Taxon,Cluster
ERX717638,1
ERX209535,1
SRX479754,1
ERX186918,1
ERX001172,1
SRX392400,1
ERX110848,1
SRX2535239,1
SRX464564,1
ERX023523,1
ERX505494,1
ERX1659867,1
SRX659050,1
ERX807474,1
ERX110852,1
ERX305139,1
ERX505477,1
SRX451105,1
ERX1606208,1
ERX139362,1
ERX139462,1
ERX276137,1
SRX007686,1
ERX276168,1
ERX326021,1
ERX686877,1
ERX1606247,1
SRX2535209,1
SRX2535456,1
ERX1711215,1
ERX1028031,1
ERX482574,1
ERX1952280,1
SRX1885042,1
ERX505366,1
ERX532109,1
ERX1659858,1
ERX025407,1
ERX325783,1
ERX676549,1
ERX209455,1
SRX392388,1
ERX209532,1
ERX675005,1
ERX451470,1
SRX2551594,1
SRX2516183,1
ERX116915,1
ERX505122,1
SRX2535165,1
ERX100712,1
ERX139461,1
ERX325924,1
ERX139561,1
ERX349223,1
ERX110872,1
ERX231417,1
ERX979795,1
SRX478052,1
ERX326112,1
ERX385406,1
ERX1852783,1
ERX1998397,1
SRX464555,1
ERX325893,1
SRX364299,1
SRX479793,1
ERX187458,1
ERX325798,1
ERX114019,1
ERX1785683,1
ERX389314,1
ERX063861,1
ERX110728,1
SRX2535208,1
ERX1830526,1
ERX110682,1
SRX373630,1
ERX113974,1
ERX116980,1
SRX981008,1
ERX140745,1
ERX513815,1
ERX2007920,1
SRX2551526,1
ERX110420,1
ERX139610,1
ERX164825,1
SRX2551525,1
SRX2122492,1
ERX212213,1
SRX2551382,1
SRX373648,1
SRX2122455,1
ERX325774,1
ERX389202,1
SRX2535237,1
ERX330911,1
ERX652766,1
ERX025476,1
ERX209488,1
ERX1998095,1
ERX2004123,1
SRX463208,1
ERX325874,1
ERX456076,1
ERX204873,1
ERX676505,1
SRX2535684,1
ERX001218,1
ERX094865,1
ERX1086741,1
ERX1035219,1
ERX462113,1
SRX477072,1
ERX462146,1
SRX158272,1
ERX325991,1
ERX139437,1
ERX979814,1
ERX1998098,1
ERX2169718,1
SRX1584503,1
ERX303917,1
ERX333106,1
ERX186923,1
ERX680934,1
ERX326015,1
ERX2005689,1
ERX325879,1
ERX328702,1
SRX477131,1
ERX451221,1
ERX063923,1
ERX1662861,1
SRX2551649,1
ERX2004389,1
SRX2551514,1
SRX2535539,1
ERX326052,1
ERX139593,1
ERX209446,1
SRX463120,1
SRX1886795,1
ERX140754,1
ERX1711213,1
ERX100685,1
ERX333096,1
ERX389240,1
ERX1606194,1
SRX422917,1
SRX451112,1
ERX110673,1
SRX2515458,1
SRX1885309,1
ERX063936,1
ERX1852942,1
ERX1662702,1
ERX303879,1
ERX110684,1
ERX110879,1
SRX392245,1
ERX148012,1
ERX204860,1
ERX505426,1
ERX330783,1
ERX462283,1
SRX422850,1
ERX110663,1
SRX422902,1
ERX675004,1
ERX116972,1
ERX1048152,1
ERX1830502,1
ERX303903,1
ERX204840,1
SRX2516199,1
SRX451519,1
ERX025497,1
ERX325767,1
SRX2535274,1
SRX672608,1
ERX681228,1
ERX956384,1
ERX042927,1
SRX463598,1
ERX2004697,1
ERX212209,1
ERX139407,1
ERX139457,1
ERX030075,1
SRX2551645,1
ERX330807,1
ERX2131464,1
ERX694883,1
SRX1885523,1
ERX116910,1
ERX513569,1
SRX392323,1
ERX139598,1
ERX349239,1
ERX326073,1
ERX023541,1
ERX676540,1
SRX2535572,1
SRX2535617,1
ERX325863,1
ERX1859273,1
SRX244554,1
ERX113992,1
ERX096737,1
SRX391691,1
SRX2535566,1
ERX139596,1
ERX1626128,1
ERX385369,1
ERX712403,1
ERX209531,1
SRX1114290,1
ERX532126,1
SRX392387,1
SRX2516148,1
ERX416257,1
SRX1100355,1
SRX468271,1
ERX675045,1
ERX2004664,1
ERX376453,1
SRX391515,1
SRX2551615,1
ERX674986,1
ERX330872,1
ERX325801,1
ERX025491,1
SRX449894,1
ERX209522,1
ERX030058,1
ERX462336,1
ERX186917,1
SRX451108,1
ERX118623,1
SRX2535503,1
SRX1605475,1
ERX462201,1
SRX761961,1
ERX333072,1
ERX416263,1
ERX950131,1
SRX477141,1
ERX325900,1
ERX212212,1
SRX672597,1
ERX110641,1
ERX1114499,1
ERX926748,1
SRX368095,1
ERX095308,1
ERX451372,1
ERX462140,1
ERX333122,1
SRX1114353,1
ERX015875,1
ERX686893,1
ERX451257,1
ERX1998047,1
ERX303869,1
ERX1782580,1
SRX463185,1
ERX333042,1
ERX209568,1
SRX2535443,1
ERX979774,1
ERX1120625,1
ERX139488,1
ERX1035212,1
SRX375604,1
ERX470709,1
SRX2417063,1
ERX1667404,1
SRX659270,1
SRX1422869,1
ERX095310,1
ERX451441,1
SRX981129,1
ERX325830,1
ERX652718,1
SRX1114254,1
ERX635176,1
SRX2551622,1
ERX2006801,1
ERX330844,1
SRX2551606,1
ERX1785610,1
ERX2004655,1
SRX463238,1
ERX333120,1
SRX422890,1
ERX325850,1
ERX451137,1
ERX330700,1
SRX467795,1
SRX1051566,1
ERX164888,1
ERX095278,1
SRX463675,1
ERX1997616,1
ERX451437,1
ERX204900,1
ERX231413,1
SRX477070,1
ERX513455,1
ERX209428,1
SRX462983,1
ERX204878,1
ERX462086,1
ERX462218,1
ERX1997626,1
ERX1606250,1
SRX1114296,1
SRX2426217,1
ERX505342,1
SRX464314,1
ERX1666583,1
ERX1830601,1
SRX451241,1
ERX139607,1
ERX1971915,1
ERX1997636,1
ERX1998131,1
ERX391962,1
ERX451383,1
SRX392366,1
SRX2535097,1
ERX147826,1
SRX451109,1
ERX330643,1
ERX1035201,1
ERX311506,1
SRX368081,1
ERX113413,1
ERX023561,1
SRX463210,1
ERX807481,1
SRX477179,1
ERX209509,1
ERX2011594,1
ERX164858,1
ERX2004679,1
ERX2004120,1
ERX110783,1
ERX139424,1
ERX096649,1
ERX979820,1
ERX451181,1
ERX042929,1
SRX659015,1
ERX113927,1
ERX451468,1
ERX979822,1
ERX462305,1
ERX025405,1
SRX2551588,1
SRX2535693,1
SRX449859,1
ERX139398,1
ERX096701,1
SRX467904,1
ERX717903,1
ERX303897,1
ERX482562,1
ERX325761,1
SRX659192,1
ERX113996,1
ERX1662759,1
SRX392209,1
ERX110637,1
ERX462078,1
ERX462119,1
SRX2535439,1
ERX139384,1
ERX330772,1
ERX712412,1
SRX1051308,1
ERX110762,1
SRX2535241,1
ERX1606197,1
ERX385375,1
ERX110878,1
ERX110712,1
ERX333039,1
ERX1035223,1
ERX1666437,1
SRX451119,1
ERX113371,1
ERX1611852,1
ERX330862,1
ERX462071,1
SRX451292,1
ERX1590854,1
ERX1830540,1
SRX2516169,1
ERX451247,1
ERX276119,1
ERX116923,1
SRX366332,1
ERX113359,1
ERX139512,1
ERX330837,1
ERX451202,1
ERX551572,1
SRX672650,1
ERX676504,1
ERX462342,1
SRX145228,1
ERX451313,1
SRX2535301,1
ERX462063,1
ERX451428,1
ERX385462,1
SRX2535256,1
ERX139377,1
SRX554803,1
ERX2004127,1
ERX276109,1
SRX422799,1
SRX449951,1
ERX389296,1
ERX462252,1
ERX110670,1
ERX451314,1
ERX139449,1
ERX513675,1
ERX391929,1
SRX373704,1
ERX451036,1
ERX063894,1
ERX1785658,1
ERX330696,1
ERX451346,1
SRX392117,1
SRX449915,1
ERX042911,1
ERX139428,1
ERX325939,1
ERX139591,1
SRX2535414,1
ERX717716,1
SRX2535188,1
ERX1035173,1
ERX2131547,1
ERX325816,1
ERX956534,1
ERX204837,1
SRX449970,1
ERX451360,1
ERX197818,1
ERX505282,1
ERX694950,1
SRX392535,1
ERX325922,1
ERX2006798,1
ERX451367,1
ERX212214,1
ERX1659852,1
ERX325942,1
ERX513834,1
ERX1830558,1
ERX979817,1
SRX1272260,1
ERX1120308,1
ERX531878,1
ERX1785639,1
SRX2551612,1
ERX451399,1
SRX145216,1
ERX2004685,1
SRX659261,1
SRX672670,1
ERX2007927,1
ERX1606249,1
SRX2551639,1
ERX063828,1
ERX110714,1
ERX482567,1
SRX1027179,1
ERX209415,1
SRX2535197,1
ERX1997659,1
ERX325875,1
ERX1666559,1
SRX477101,1
ERX462226,1
ERX676591,1
ERX209469,1
ERX276155,1
ERX462186,1
SRX477055,1
ERX113961,1
SRX981454,1
ERX303921,1
ERX330916,1
SRX364201,1
SRX2535584,1
SRX2535669,1
ERX330905,1
SRX449834,1
ERX2004402,1
ERX807458,1
SRX2551456,1
SRX449898,1
ERX1120381,1
ERX532102,1
ERX531898,1
SRX391724,1
ERX330843,1
ERX1035202,1
ERX1035210,1
ERX1859282,1
ERX326094,1
SRX2516211,1
ERX330648,1
ERX462246,1
ERX276179,1
SRX2122540,1
ERX451157,1
ERX956400,1
ERX384953,1
ERX212184,1
SRX1605512,1
ERX462209,1
ERX2006795,1
ERX186870,1
SRX468130,1
SRX2551500,1
ERX025525,1
SRX2535535,1
ERX110630,1
ERX1785611,1
ERX139554,1
ERX1852724,1
ERX384703,1
ERX451417,1
ERX1785588,1
ERX513833,1
ERX451083,1
ERX1998116,1
ERX979828,1
ERX1626108,1
ERX349249,1
ERX186931,1
ERX139417,1
ERX676539,1
SRX463757,1
ERX147835,1
ERX1972072,1
ERX147831,1
ERX1666234,1
ERX686787,1
ERX462262,1
ERX139557,1
ERX451265,1
ERX451426,1
ERX686595,1
SRX477125,1
ERX147812,1
ERX209519,1
ERX042920,1
SRX672612,1
ERX086655,1
ERX956425,1
ERX116968,1
ERX482610,1
SRX2551441,1
ERX462206,1
ERX455870,1
ERX2006805,1
ERX139368,1
ERX451038,1
ERX025538,1
ERX462329,1
ERX209402,1
SRX2535632,1
SRX1885420,1
ERX1666317,1
ERX451195,1
SRX3230767,1
SRX392435,1
ERX451463,1
ERX451191,1
SRX1114367,1
ERX063865,1
SRX2535298,1
SRX451230,1
ERX1269125,1
ERX349255,1
ERX1120265,1
ERX451472,1
ERX110645,1
ERX956457,1
SRX1114287,1
ERX231420,1
ERX330766,1
ERX956393,1
SRX672620,1
SRX036310,1
ERX1103647,1
ERX330671,1
ERX1785599,1
ERX186924,1
ERX2011585,1
SRX1114332,1
ERX330839,1
SRX1114336,1
ERX086699,1
ERX063985,1
ERX979798,1
ERX139401,1
ERX1703904,1
ERX513655,1
ERX204887,1
ERX482627,1
ERX110726,1
SRX998329,1
ERX276138,1
ERX349264,1
SRX1127662,1
ERX910775,1
ERX451148,1
ERX330632,1
SRX373690,1
ERX505105,1
SRX2551462,1
ERX231411,1
ERX2006926,1
SRX2535323,1
SRX2535563,1
ERX1086729,1
ERX2131505,1
ERX209473,1
ERX330823,1
ERX113411,1
ERX1590850,1
ERX462224,1
ERX1711236,1
ERX1120458,1
SRX762874,1
ERX305162,1
ERX391952,1
ERX1606209,1
ERX1606232,1
ERX325799,1
ERX147837,1
ERX646471,1
SRX659105,1
ERX470736,1
ERX686746,1
ERX209423,1
SRX658937,1
ERX140767,1
SRX672616,1
SRX2551422,1
SRX2535599,1
SRX2551567,1
ERX676573,1
ERX231422,1
SRX2535310,1
ERX1666649,1
ERX1659308,1
SRX2535691,1
ERX979837,1
ERX110810,1
ERX325779,1
ERX009882,1
ERX2006924,1
SRX373426,1
SRX2535276,1
ERX676547,1
ERX326035,1
SRX672633,1
SRX391538,1
ERX659115,1
SRX2122487,1
ERX333065,1
ERX462164,1
ERX303881,1
ERX513871,1
ERX1998080,1
SRX672634,1
ERX451240,1
SRX004579,1
ERX330816,1
SRX981125,1
ERX063817,1
ERX025526,1
SRX2122560,1
ERX110708,1
ERX140771,1
ERX451163,1
ERX1162579,1
ERX462274,1
ERX352909,1
ERX513287,1
ERX1785633,1
ERX470714,1
ERX139572,1
ERX209437,1
ERX330667,1
ERX330735,1
ERX1952278,1
ERX1852880,1
ERX956540,1
ERX095284,1
ERX956620,1
SRX007694,1
ERX482553,1
SRX449866,1
ERX681335,1
SRX449911,1
ERX063926,1
SRX658868,1
ERX1785675,1
ERX086702,1
ERX1035163,1
SRX672579,1
ERX025510,1
ERX209406,1
SRX477089,1
ERX349259,1
ERX332995,1
ERX1853111,1
SRX2551434,1
ERX212243,1
SRX2551439,1
ERX330820,1
ERX462084,1
SRX2122478,1
ERX1666497,1
ERX186878,1
ERX325789,1
ERX139551,1
ERX147779,1
ERX2004663,1
ERX022501,1
SRX390848,1
SRX422889,1
SRX554801,1
ERX470701,1
ERX1606196,1
ERX451084,1
SRX2219528,1
ERX086684,1
ERX1114461,1
ERX326003,1
ERX2007893,1
ERX635180,1
ERX095282,1
SRX422898,1
SRX477163,1
ERX451477,1
ERX330881,1
ERX096695,1
ERX110646,1
ERX1035235,1
ERX389151,1
SRX2122454,1
SRX464487,1
ERX023570,1
ERX330817,1
ERX140758,1
SRX672590,1
SRX477149,1
ERX1785659,1
ERX209419,1
SRX2551501,1
ERX1998153,1
ERX462128,1
ERX676552,1
ERX030056,1
ERX096699,1
ERX1972041,1
ERX947719,1
ERX532033,1
ERX139531,1
ERX305119,1
ERX063955,1
ERX505279,1
ERX2012098,1
ERX979810,1
SRX2535543,1
ERX659184,1
ERX095267,1
ERX204815,1
SRX2551466,1
ERX204813,1
ERX451330,1
ERX110747,1
ERX330830,1
ERX451050,1
ERX658780,1
SRX1605497,1
SRX391578,1
ERX1793767,1
ERX209424,1
ERX451237,1
ERX110764,1
ERX333008,1
ERX652620,1
SRX887156,1
ERX025421,1
ERX652690,1
ERX333131,1
ERX1666285,1
ERX513874,1
ERX980312,1
SRX369161,1
SRX887012,1
SRX659296,1
ERX139552,1
SRX1114329,1
ERX1606201,1
ERX451457,1
ERX209432,1
ERX022535,1
ERX164856,1
ERX110775,1
SRX2551414,1
SRX1114331,1
ERX451232,1
ERX023584,1
ERX063887,1
ERX139446,1
ERX025408,1
ERX330720,1
ERX326047,1
ERX451289,1
SRX1156665,1
SRX659259,1
ERX391911,1
ERX391895,1
ERX204846,1
ERX1086852,1
ERX187498,1
ERX326016,1
ERX1583741,1
ERX451139,1
ERX1998127,1
ERX451169,1
SRX476969,1
ERX1611902,1
ERX276085,1
SRX2535614,1
SRX2122558,1
SRX392184,1
ERX389313,1
ERX389166,1
SRX1837668,1
ERX2011629,1
ERX231425,1
ERX505459,1
SRX672630,1
ERX330675,1
ERX352905,1
ERX389302,1
ERX140753,1
ERX209426,1
SRX189868,1
ERX1662793,1
ERX063930,1
SRX2535626,1
ERX139370,1
ERX513613,1
ERX113333,1
SRX1092095,1
ERX1662336,1
SRX672635,1
ERX513128,1
ERX1852698,1
SRX1156984,1
ERX2131426,1
SRX2535442,1
ERX330750,1
SRX2122584,1
ERX328682,1
ERX110690,1
SRX449846,1
SRX392151,1
SRX477170,1
ERX333020,1
ERX353378,1
ERX956651,1
ERX513855,1
ERX325807,1
ERX330896,1
ERX1830561,1
ERX1659313,1
ERX042930,1
ERX505533,1
ERX1662815,1
SRX391548,1
ERX186861,1
ERX063859,1
SRX1027181,1
ERX212217,1
ERX1120482,1
ERX186888,1
ERX092352,1
ERX330806,1
ERX770160,1
ERX2004687,1
ERX095300,1
ERX326004,1
SRX451296,1
ERX326095,1
SRX449960,1
SRX391516,1
ERX1820894,1
ERX164870,1
ERX113393,1
SRX392259,1
ERX013816,1
ERX325867,1
ERX451089,1
ERX330861,1
ERX451299,1
ERX513652,1
ERX513475,1
ERX212235,1
ERX062379,1
ERX652683,1
ERX186899,1
ERX001278,1
ERX451150,1
ERX325866,1
ERX353392,1
ERX462076,1
ERX1628287,1
ERX325918,1
ERX451356,1
ERX676519,1
ERX717910,1
ERX1086830,1
ERX451269,1
SRX1114268,1
ERX349238,1
ERX1711302,1
SRX2551635,1
ERX164851,1
ERX204890,1
ERX416235,1
SRX1885059,1
ERX025494,1
ERX025511,1
SRX1497262,1
ERX1086760,1
ERX416248,1
SRX981094,1
ERX023482,1
ERX113388,1
ERX325892,1
ERX451271,1
ERX1606217,1
SRX2551603,1
ERX1043682,1
SRX2122534,1
ERX1606206,1
ERX139548,1
ERX551801,1
ERX950047,1
SRX2551538,1
ERX110665,1
ERX681130,1
ERX2006556,1
SRX2535468,1
SRX392145,1
ERX063940,1
ERX116919,1
SRX463503,1
SRX391512,1
ERX389239,1
ERX451357,1
ERX2003689,1
SRX391561,1
ERX328683,1
ERX116981,1
ERX1666344,1
SRX391535,1
ERX370452,1
SRX468143,1
SRX463562,1
ERX1114556,1
ERX139485,1
SRX392413,1
ERX451210,1
ERX325809,1
ERX116963,1
ERX1998133,1
ERX330788,1
SRX373689,1
ERX717866,1
ERX333074,1
ERX451190,1
ERX979807,1
ERX063877,1
ERX139590,1
ERX979794,1
SRX1886984,1
ERX139510,1
ERX1852925,1
SRX672602,1
SRX477134,1
ERX1998096,1
ERX325928,1
ERX110821,1
SRX364203,1
ERX209408,1
ERX1606227,1
ERX1785647,1
ERX462098,1
SRX672647,1
ERX956635,1
SRX659000,1
ERX333090,1
ERX333012,1
ERX063957,1
SRX672552,1
SRX2122572,1
ERX926770,1
ERX139441,1
ERX2011586,1
SRX368108,1
ERX025441,1
SRX2122469,1
SRX2535329,1
ERX1859658,1
ERX450996,1
ERX333038,1
ERX113931,1
ERX1606221,1
SRX468080,1
ERX330705,1
ERX482569,1
ERX325910,1
SRX2551453,1
ERX096629,1
ERX1997634,1
ERX462160,1
ERX391855,1
ERX212203,1
ERX330809,1
ERX113336,1
ERX349228,1
ERX063951,1
ERX209445,1
SRX2122480,1
ERX2007901,1
ERX025545,1
ERX140786,1
ERX717969,1
SRX467767,1
ERX1998070,1
ERX513777,1
ERX482626,1
ERX513214,1
ERX505394,1
ERX333121,1
ERX956652,1
SRX373628,1
SRX392166,1
SRX2122483,1
ERX110864,1
ERX2011855,1
SRX422971,1
ERX140763,1
ERX110838,1
ERX204892,1
ERX451133,1
SRX2122472,1
ERX2011931,1
SRX479777,1
ERX139468,1
SRX2122470,1
ERX164896,1
ERX1998475,1
ERX086646,1
ERX462259,1
ERX1114447,1
SRX2422751,1
ERX1703888,1
ERX063941,1
ERX451405,1
SRX1114357,1
SRX373629,1
ERX389227,1
SRX2551524,1
ERX658882,1
ERX712401,1
SRX981122,1
ERX686910,1
ERX1852802,1
ERX1035204,1
SRX467759,1
ERX676562,1
ERX950147,1
ERX451098,1
SRX658913,1
ERX1659868,1
ERX326109,1
ERX513823,1
ERX385318,1
ERX025520,1
ERX482541,1
SRX2426199,1
ERX1662796,1
ERX1027996,1
ERX1859252,1
ERX2004659,1
ERX2006902,1
SRX2535580,1
ERX1830480,1
ERX686806,1
ERX1606228,1
ERX330693,1
SRX391526,1
ERX025546,1
SRX076944,1
ERX1782582,1
ERX186564,1
ERX2011861,1
ERX1606261,1
ERX451193,1
SRX2535334,1
ERX086670,1
SRX2535269,1
ERX330914,1
ERX1086789,1
ERX462276,1
ERX2006803,1
ERX110736,1
ERX330664,1
ERX116948,1
SRX2516210,1
ERX325902,1
ERX330757,1
ERX979815,1
ERX635173,1
ERX330794,1
SRX1114281,1
SRX449817,1
SRX449862,1
ERX451452,1
SRX981097,1
ERX063834,1
SRX1114366,1
ERX325903,1
ERX2006413,1
ERX330728,1
ERX325758,1
ERX204816,1
ERX1997590,1
ERX113384,1
ERX2006815,1
ERX1830544,1
ERX110817,1
SRX554805,1
SRX373653,1
ERX328698,1
ERX451411,1
ERX646318,1
ERX330863,1
SRX468196,1
ERX063854,1
ERX1114458,1
ERX451088,1
ERX676521,1
ERX451087,1
ERX113357,1
ERX1785684,1
ERX482591,1
ERX513784,1
ERX389245,1
ERX505461,1
SRX477120,1
SRX2516201,1
SRX1114258,1
ERX1703903,1
SRX554804,1
SRX2122536,1
SRX392188,1
ERX116943,1
SRX2535285,1
ERX1998169,1
ERX086679,1
ERX2004444,1
ERX332979,1
SRX392365,1
ERX1972230,1
SRX1885228,1
ERX717845,1
ERX186921,1
SRX2535578,1
ERX980313,1
ERX532146,1
SRX422896,1
ERX451168,1
ERX086688,1
SRX1422848,1
SRX2551455,1
SRX477099,1
ERX462096,1
ERX1703914,1
SRX463786,1
ERX147773,1
ERX1583746,1
SRX462913,1
SRX451130,1
ERX2131560,1
ERX505262,1
ERX942822,1
SRX2147147,1
SRX479823,1
ERX1998477,1
ERX1997664,1
ERX042889,1
ERX1662857,1
SRX368862,1
SRX2516154,1
ERX462253,1
ERX212193,1
ERX950124,1
ERX462087,1
SRX2012787,1
ERX303866,1
ERX1998467,1
ERX462256,1
SRX2551592,1
SRX659209,1
ERX1830605,1
ERX1662866,1
ERX325994,1
ERX330838,1
ERX2006941,1
ERX2131400,1
SRX2535352,1
ERX025553,1
ERX330721,1
SRX672563,1
ERX980324,1
ERX139338,1
SRX2535645,1
ERX659300,1
ERX042908,1
SRX672577,1
ERX349253,1
ERX456086,1
ERX328711,1
ERX139560,1
ERX451263,1
ERX942823,1
ERX462198,1
ERX1086778,1
ERX001180,1
ERX1998057,1
ERX451327,1
ERX186930,1
ERX462105,1
ERX330741,1
SRX1114330,1
ERX333081,1
ERX2131417,1
ERX513562,1
ERX197815,1
ERX042917,1
ERX1852846,1
ERX030081,1
ERX325855,1
ERX223860,1
ERX095287,1
SRX981326,1
ERX353396,1
ERX147771,1
ERX139547,1
ERX147809,1
ERX140777,1
SRX1885820,1
ERX2004365,1
ERX139452,1
ERX462176,1
ERX513438,1
ERX139505,1
ERX209441,1
ERX451427,1
ERX514145,1
ERX658765,1
SRX1605469,1
SRX449827,1
ERX209527,1
ERX223857,1
SRX477138,1
SRX762868,1
ERX062459,1
ERX1666623,1
SRX463957,1
ERX212188,1
SRX467788,1
ERX276176,1
ERX451352,1
SRX1605544,1
ERX389250,1
ERX676516,1
ERX694933,1
ERX451315,1
ERX652661,1
ERX1048120,1
SRX659227,1
SRX2535577,1
ERX1785627,1
SRX1422837,1
ERX186885,1
ERX330736,1
ERX513609,1
ERX212240,1
ERX391862,1
SRX2122458,1
SRX392284,1
ERX139521,1
ERX186926,1
ERX451435,1
ERX1606267,1
ERX113981,1
SRX1605510,1
ERX451343,1
ERX1997627,1
ERX113346,1
ERX2085681,1
SRX375540,1
ERX139365,1
ERX116982,1
ERX139402,1
SRX1114245,1
SRX2551509,1
SRX467717,1
ERX462127,1
SRX659169,1
SRX477143,1
ERX139351,1
ERX712416,1
ERX1972211,1
SRX476979,1
ERX506259,1
ERX1662743,1
ERX116902,1
ERX462243,1
ERX1997665,1
SRX477178,1
ERX332999,1
SRX036309,1
ERX095323,1
ERX451444,1
ERX2131447,1
SRX477174,1
ERX186898,1
ERX451474,1
ERX513201,1
SRX1114283,1
ERX1114470,1
ERX462338,1
SRX2122587,1
ERX140739,1
ERX1785682,1
SRX1605536,1
SRX467809,1
ERX139515,1
ERX391967,1
ERX1611777,1
SRX451132,1
ERX451379,1
ERX025483,1
ERX451333,1
ERX1289110,1
ERX2003549,1
SRX1114323,1
ERX505283,1
SRX477082,1
SRX373650,1
ERX1785653,1
SRX2535244,1
ERX2004684,1
ERX114011,1
ERX513476,1
SRX672564,1
ERX325982,1
ERX330882,1
ERX187679,1
ERX063907,1
ERX276170,1
ERX063964,1
ERX139523,1
ERX086692,1
ERX482600,1
ERX505128,1
ERX116931,1
SRX2535369,1
ERX2007905,1
ERX325908,1
ERX462267,1
ERX330875,1
ERX482559,1
ERX1590847,1
ERX276110,1
SRX2551418,1
SRX463818,1
ERX2169735,1
ERX1662851,1
ERX223862,1
ERX328685,1
ERX063876,1
ERX276125,1
SRX1605521,1
ERX451007,1
ERX1626127,1
ERX328689,1
SRX2551565,1
SRX463863,1
ERX2006409,1
ERX095289,1
ERX513631,1
SRX449816,1
SRX392364,1
ERX389263,1
ERX063875,1
ERX416237,1
ERX1150065,1
ERX1998113,1
ERX276150,1
ERX330827,1
SRX2516192,1
ERX110892,1
ERX462231,1
ERX139381,1
ERX1662706,1
ERX686923,1
ERX139565,1
SRX392356,1
ERX030069,1
ERX1222333,1
ERX333134,1
SRX1605523,1
ERX1035242,1
ERX1998082,1
ERX330864,1
ERX712396,1
ERX147829,1
ERX1666428,1
ERX462185,1
ERX680826,1
SRX467805,1
ERX770166,1
ERX451369,1
ERX204885,1
ERX531893,1
ERX462123,1
SRX1885428,1
ERX110688,1
ERX652574,1
ERX276099,1
ERX1998055,1
ERX025472,1
SRX477062,1
ERX349198,1
ERX303882,1
ERX676509,1
SRX467887,1
SRX2535590,1
ERX095332,1
ERX451436,1
ERX659325,1
SRX468290,1
ERX1611810,1
ERX325887,1
ERX1793908,1
ERX330689,1
SRX2219473,1
SRX467762,1
SRX477097,1
ERX1666229,1
SRX1272181,1
ERX096637,1
ERX139478,1
ERX2007906,1
ERX330691,1
ERX451026,1
ERX2006806,1
ERX349219,1
ERX950140,1
ERX2004415,1
ERX505527,1
ERX1628308,1
ERX1667354,1
ERX1997639,1
ERX086988,1
ERX204865,1
SRX392268,1
ERX635174,1
SRX468176,1
ERX462072,1
ERX717917,1
SRX1422916,1
ERX330702,1
ERX164853,1
ERX139614,1
SRX672667,1
ERX204826,1
SRX285641,1
ERX139544,1
ERX330729,1
SRX2551421,1
ERX979793,1
ERX1998086,1
ERX2006565,1
ERX1667356,1
ERX110780,1
SRX1887807,1
ERX209461,1
ERX096642,1
ERX1711243,1
ERX451317,1
ERX209474,1
SRX391734,1
ERX462082,1
ERX384813,1
ERX209478,1
SRX1885074,1
ERX956494,1
ERX1666280,1
ERX451425,1
SRX761944,1
ERX140734,1
SRX390950,1
ERX2004681,1
ERX326110,1
ERX391894,1
ERX1998119,1
SRX2551523,1
ERX451092,1
ERX451188,1
ERX330781,1
ERX349266,1
ERX063902,1
ERX110845,1
SRX2417065,1
SRX392077,1
ERX807463,1
ERX042877,1
ERX110654,1
SRX364609,1
ERX303919,1
ERX1852710,1
ERX676565,1
SRX672653,1
ERX391943,1
SRX1885764,1
ERX482584,1
SRX2535345,1
ERX2005691,1
ERX1659866,1
ERX676533,1
SRX2122535,1
ERX385308,1
SRX422864,1
ERX513418,1
ERX385376,1
ERX030068,1
ERX513531,1
SRX2535641,1
SRX1886887,1
ERX110887,1
ERX025484,1
ERX462257,1
ERX1035181,1
SRX2535222,1
SRX449826,1
ERX223843,1
SRX390859,1
ERX113345,1
SRX145221,1
ERX204833,1
SRX2535537,1
ERX1149550,1
SRX477175,1
SRX2122495,1
ERX513705,1
ERX209477,1
SRX2535657,1
ERX956519,1
ERX451043,1
ERX1606223,1
ERX505163,1
SRX373679,1
ERX333003,1
SRX422812,1
SRX658967,1
ERX1269525,1
ERX326001,1
ERX333002,1
ERX110679,1
ERX139464,1
ERX451348,1
ERX333116,1
ERX462290,1
ERX2006934,1
SRX463686,1
ERX209458,1
ERX926737,1
ERX1659862,1
ERX139526,1
ERX505358,1
ERX212230,1
ERX451275,1
SRX1885644,1
ERX209465,1
ERX391866,1
ERX212176,1
SRX672651,1
ERX513643,1
ERX326046,1
ERX139538,1
ERX451145,1
ERX062461,1
SRX2122553,1
SRX2535596,1
ERX139415,1
SRX2551419,1
SRX478082,1
ERX025509,1
SRX2551528,1
ERX212253,1
ERX686830,1
SRX468119,1
SRX2551601,1
ERX164837,1
ERX164836,1
ERX451380,1
SRX2516188,1
ERX2003686,1
ERX2004699,1
ERX325920,1
ERX391936,1
ERX482551,1
ERX807498,1
SRX2122569,1
ERX676557,1
ERX2004130,1
SRX449959,1
SRX887011,1
ERX2006936,1
SRX761738,1
SRX451285,1
ERX276129,1
ERX391951,1
SRX392426,1
ERX505291,1
SRX076326,1
SRX2426216,1
SRX2551464,1
ERX305120,1
SRX659214,1
ERX462131,1
ERX286209,1
SRX1114297,1
ERX659582,1
SRX1114260,1
ERX2004653,1
SRX2122541,1
ERX276096,1
ERX113390,1
ERX1035203,1
SRX451291,1
SRX367970,1
SRX2535407,1
ERX116950,1
ERX391920,1
ERX370074,1
ERX140727,1
ERX416250,1
ERX1114560,1
ERX513515,1
ERX139352,1
ERX1626133,1
